KECAMATAN,DESA,KAMPUNG,RT/RW,LUAS (Ha),KEWENANGAN,Bobot Kumuh,Tingkat Kekumuhan Awal,Pembagian Kawasan Kumuh,BANGUNAN-JALAN LINGKUNGAN (Unit)-KEBUTUHAN,BANGUNAN-JALAN LINGKUNGAN (Unit)-NUMERIK,BANGUNAN-RELOKASI (Ha)-KEBUTUHAN,BANGUNAN-RELOKASI (Ha)-NUMERIK,BANGUNAN-RTLH (Unit)-KEBUTUHAN,BANGUNAN-RTLH (Unit)-NUMERIK,JALAN LINGKUNGAN-JALAN BARU (M)-KEBUTUHAN,JALAN LINGKUNGAN-JALAN BARU (M)-NUMERIK,JALAN LINGKUNGAN-JALAN RUSAK (M)-KEBUTUHAN,JALAN LINGKUNGAN-JALAN RUSAK (M)-NUMERIK,AIR MINUM-SAB AKSES (KK)-KEBUTUHAN,AIR MINUM-SAB AKSES (KK)-NUMERIK,AIR MINUM-SAB KEBUTUHAN (KK)-KEBUTUHAN,AIR MINUM-SAB KEBUTUHAN (KK)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE LIMPASAN (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE LIMPASAN (M)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE BARU (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE BARU (M)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE RUSAK (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE RUSAK (M)-NUMERIK,SANITASI-SETPITENG KOMUNAL (KK)-KEBUTUHAN,SANITASI-SETPITENG KOMUNAL (KK)-NUMERIK,SANITASI-JAMBAN PRIBADI (KK)-KEBUTUHAN,SANITASI-JAMBAN PRIBADI (KK)-NUMERIK,PERSAMPAHAN-TPS/TPST (KK)-KEBUTUHAN,PERSAMPAHAN-TPS/ TPST (KK)-NUMERIK,PERSAMPAHAN-TPS3R/ BANK SAMPAH (KK) -KEBUTUHAN,PERSAMPAHAN-TPS3R/ BANK SAMPAH (KK) -NUMERIK,PROTEKSI KEBAKARAN-JALAN LINGKUNGAN/ SUMBER AIR (KK)-KEBUTUHAN,PROTEKSI KEBAKARAN-JALAN LINGKUNGAN/ SUMBER AIR (KK)-NUMERIK,PROTEKSI KEBAKARAN-APAR/ MOBIL/MOTOR DAMKAR-KEBUTUHAN,PROTEKSI KEBAKARAN-APAR/ MOBIL/MOTOR DAMKAR-NUMERIK
TIRTAYASA,KEBON,KP. SIDAYU ,RT004-RW001,1.9686931971,PUSAT,19,KUMUH RINGAN,Kawasan Pesisir Utara,20,1,0,0,0,0,0,0,70,0,34,1,92,5,0,0,150,1,150,1,0,0,0,0,0,0,0,0,92,5,71,5
TIRTAYASA,KEBON,KP. SIDAYU ,RT005-RW002,1.80761937549,PUSAT,22,KUMUH RINGAN,Kawasan Pesisir Utara,32,1,0,0,0,0,100,0,280,1,40,1,139,5,0,0,100,1,200,3,0,0,0,0,0,0,0,0,139,5,105,5
TIRTAYASA,KEBON,KP. SIDAYU ,RT006-RW002,3.72622195284,PUSAT,19,KUMUH RINGAN,Kawasan Pesisir Utara,25,1,0,0,0,0,50,0,100,1,39,1,114,5,0,0,50,1,0,0,0,0,0,0,0,0,0,0,114,5,88,5
TIRTAYASA,KEBON,KP. SIDAYU ,RT007-RW002,1.43310429767,PUSAT,27,KUMUH RINGAN,Kawasan Pesisir Utara,39,1,0,0,0,0,0,0,90,1,47,1,155,5,0,0,150,3,70,1,6,0,6,0,0,0,155,5,155,5,115,5
TIRTAYASA,KEBUYUTAN,KP. KEBUYUTAN,RT006-RW003,2.5042920262,KAB/KOTA,33,KUMUH RINGAN,Kawasan Pesisir Utara,6,0,0,0,10,0,0,0,0,0,109,5,109,5,0,0,300,3,0,0,0,0,0,0,109,5,109,5,109,5,51,5
TIRTAYASA,KEBUYUTAN,KP. KEBUYUTAN,RT007-RW003,4.76263768837,KAB/KOTA,32,KUMUH RINGAN,Kawasan Pesisir Utara,10,0,0,0,1,0,0,0,300,1,92,5,114,5,0,0,300,1,0,0,1,0,1,0,114,5,114,5,114,5,66,5
TIRTAYASA,KEMANISAN,KP. CIWULUNG,RT006-RW002,2.38668976189,KAB/KOTA,32,KUMUH RINGAN,Kawasan Pesisir Utara,18,0,0,0,13,0,0,0,200,0,150,5,169,5,0,0,30,1,30,1,8,0,8,0,169,5,169,5,169,5,97,5
TIRTAYASA,LABAN,KP. LABAN,RT001-RW001,1.6950959765,KAB/KOTA,30,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,200,1,69,5,69,5,0,0,200,3,100,1,0,0,0,0,69,5,69,5,69,0,58,5
TIRTAYASA,LABAN,KP. LABAN,RT002-RW001,0.643255075145,KAB/KOTA,30,KUMUH RINGAN,Kawasan Pesisir Utara,4,0,0,0,0,0,0,0,100,1,38,5,38,5,0,0,100,3,75,1,4,0,4,0,38,5,38,5,38,0,33,5
TIRTAYASA,LABAN,KP. LABAN,RT003-RW001,1.17017534652,KAB/KOTA,29,KUMUH RINGAN,Kawasan Pesisir Utara,5,0,0,0,0,0,0,0,75,0,78,5,78,5,0,0,100,1,125,3,14,0,14,0,78,5,78,5,78,0,59,5
TIRTAYASA,LABAN,KP. LABAN,RT004-RW002,1.08595411517,KAB/KOTA,31,KUMUH RINGAN,Kawasan Pesisir Utara,6,0,0,0,0,0,0,0,100,1,72,5,72,5,0,0,0,0,100,5,8,0,8,0,72,5,72,5,72,0,52,5
TIRTAYASA,LABAN,KP. LABAN,RT005-RW002,0.324946618588,KAB/KOTA,35,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,200,5,48,5,48,5,0,0,0,0,55,5,0,0,0,0,48,5,48,5,48,0,36,5
TIRTAYASA,LABAN,KP. LABAN,RT006-RW002,1.7140815298,KAB/KOTA,30,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,200,1,101,5,101,5,0,0,100,1,165,3,0,0,0,0,101,5,101,5,101,0,65,5
TIRTAYASA,LABAN,KP. LABAN,RT007-RW002,0.673452105238,KAB/KOTA,30,KUMUH RINGAN,Kawasan Pesisir Utara,1,0,0,0,0,0,0,0,100,1,67,5,67,5,0,0,100,3,55,1,2,0,2,0,67,5,67,5,67,0,46,5
TIRTAYASA,LABAN,KP. LABAN,RT008-RW003,0.327879778886,KAB/KOTA,31,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,100,1,53,5,53,5,0,0,0,0,55,5,0,0,0,0,53,5,53,5,53,0,35,5
TIRTAYASA,LABAN,KP. LABAN,RT009-RW003,1.20769903514,KAB/KOTA,30,KUMUH RINGAN,Kawasan Pesisir Utara,7,0,0,0,0,0,0,0,150,0,80,5,80,5,0,0,10,0,120,5,5,0,5,0,80,5,80,5,80,0,60,5
TIRTAYASA,LONTAR,KP. BERANGBANG,RT019-RW005,1.54837446112,KAB/KOTA,39,KUMUH SEDANG,Kawasan Pesisir Utara,92,5,0,0,1,0,0,0,425,3,93,5,100,5,0.492929842332433,1,600,5,0,0,6,0,6,0,100,5,100,5,100,0,92,5
TIRTAYASA,LONTAR,KP. BERANGBANG,RT020-RW005,1.57886608539,KAB/KOTA,45,KUMUH SEDANG,Kawasan Pesisir Utara,100,5,0,0,1,0,0,0,900,5,117,5,117,5,0,0,750,5,150,0,1,0,1,0,117,5,117,5,117,5,100,5
TIRTAYASA,LONTAR,KP. BERANGBANG,RT021-RW005,1.09584774761,KAB/KOTA,40,KUMUH SEDANG,Kawasan Pesisir Utara,73,5,0,0,2,0,0,0,800,5,73,5,73,5,0,0,650,5,150,0,11,0,11,0,73,5,73,5,73,0,73,5
TIRTAYASA,LONTAR,KP. BERANGBANG,RT022-RW005,2.49034776872,KAB/KOTA,40,KUMUH SEDANG,Kawasan Pesisir Utara,84,5,0,0,12,0,0,0,800,5,111,5,112,5,0,0,500,3,300,1,0,0,34,1,112,5,112,5,112,0,84,5
TIRTAYASA,PONTANG LEGON,KP. PONTANG LEGON,RT001-RW001,1.24612610691,PROVINSI,29,KUMUH RINGAN,Kawasan Pesisir Utara,16,0,0,0,0,0,100,0,120,1,80,5,80,5,0,0,0,0,130,3,8,0,8,0,0,0,80,5,80,5,67,5
TIRTAYASA,PONTANG LEGON,KP. PONTANG LEGON,RT002-RW001,1.49316020557,PROVINSI,29,KUMUH RINGAN,Kawasan Pesisir Utara,22,1,0,0,0,0,300,1,110,0,102,5,102,5,0,0,200,1,170,1,0,0,0,0,0,0,102,5,102,5,77,5
TIRTAYASA,PONTANG LEGON,KP. PONTANG LEGON,RT003-RW001,1.4103782679,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,16,0,0,0,0,0,100,0,160,1,97,5,97,5,0,0,150,1,130,1,1,0,1,0,0,0,97,5,97,5,67,5
TIRTAYASA,PONTANG LEGON,KP. PONTANG LEGON,RT004-RW002,2.35099187415,PROVINSI,29,KUMUH RINGAN,Kawasan Pesisir Utara,21,1,0,0,0,0,0,0,270,1,86,5,86,5,0,0,100,1,170,1,0,0,0,0,0,0,86,5,86,5,73,5
TIRTAYASA,PONTANG LEGON,KP. PONTANG LEGON,RT005-RW002,1.71490062478,PROVINSI,29,KUMUH RINGAN,Kawasan Pesisir Utara,27,1,0,0,0,0,100,0,230,1,118,5,118,5,0,0,100,1,150,1,1,0,1,0,0,0,118,5,118,5,91,5
TIRTAYASA,PONTANG LEGON,KP. PONTANG LEGON,RT006-RW002,1.72392438159,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,22,1,0,0,0,0,0,0,170,1,112,5,112,5,0,0,100,0,180,1,0,0,0,0,0,0,112,5,112,5,80,5
TIRTAYASA,PONTANG LEGON,KP. PONTANG LEGON,RT007-RW003,1.20935698243,PROVINSI,27,KUMUH RINGAN,Kawasan Pesisir Utara,15,0,0,0,0,0,100,0,250,1,88,5,88,5,0,0,0,0,170,1,1,0,1,0,0,0,88,5,88,5,62,5
TIRTAYASA,PONTANG LEGON,KP. PONTANG LEGON,RT008-RW003,0.941179113452,PROVINSI,29,KUMUH RINGAN,Kawasan Pesisir Utara,10,0,0,0,0,0,300,1,210,1,59,5,59,5,0,0,200,1,170,1,0,0,0,0,0,0,59,5,59,5,47,5
TIRTAYASA,PONTANG LEGON,KP. PONTANG LEGON,RT009-RW003,2.28574791254,PROVINSI,27,KUMUH RINGAN,Kawasan Pesisir Utara,23,1,0,0,0,0,0,0,190,0,108,5,108,5,0,0,0,0,120,1,1,0,1,0,0,0,108,5,108,5,82,5
TIRTAYASA,PUSER,KP. BOJONG,RT003-RW002,2.20194112745,KAB/KOTA,34,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,1,0,0,0,607,3,119,3,165,5,0,0,500,3,0,0,0,0,1,0,165,5,165,5,165,5,114,5
TIRTAYASA,PUSER,KP. BOJONG,RT004-RW002,2.58925896046,KAB/KOTA,36,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,1,0,0,0,593,3,104,3,149,5,0,0,500,5,0,0,0,0,0,0,149,5,149,5,149,5,118,5
TIRTAYASA,SAMPARWADI,KP. KEMANTENAN,RT004-RW002,1.66087409202,KAB/KOTA,31,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,300,3,40,3,64,5,0,0,250,5,0,0,0,0,0,0,64,5,64,5,64,0,50,5
TIRTAYASA,SAMPARWADI,KP. KEMANTENAN,RT005-RW002,0.516060756395,KAB/KOTA,33,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,0,0,48,3,74,5,0,0,120,5,0,0,0,0,0,0,74,5,74,5,74,5,48,5
TIRTAYASA,SAMPARWADI,KP. KEMANTENAN,RT006-RW002,0.580152581664,KAB/KOTA,28,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,0,0,36,3,56,5,0,0,300,5,0,0,0,0,0,0,56,5,56,5,56,0,44,5
TIRTAYASA,SUJUNG,KP. CILANDUNG,RT001-RW001,1.46274412496,PUSAT,28,KUMUH RINGAN,Kawasan Pesisir Utara,11,0,0,0,1,0,0,0,150,1,103,5,103,5,0,0,140,1,140,1,3,0,3,0,103,5,103,5,103,0,82,5
TIRTAYASA,SUJUNG,KP. KESARAN,RT002-RW001,2.031210593,PUSAT,29,KUMUH RINGAN,Kawasan Pesisir Utara,9,0,0,0,0,0,0,0,200,1,169,5,169,5,0,0,200,3,0,0,2,0,2,0,169,5,169,5,169,0,120,5
TIRTAYASA,SUJUNG,KP. KESARAN,RT003-RW001,1.70768740573,PUSAT,30,KUMUH RINGAN,Kawasan Pesisir Utara,14,0,0,0,6,0,0,0,310,1,109,5,109,5,0,0,200,3,160,1,7,0,7,0,109,5,109,5,109,0,91,5
TIRTAYASA,SUJUNG,KP. SIPON,RT004-RW002,2.10297869901,PUSAT,28,KUMUH RINGAN,Kawasan Pesisir Utara,12,0,0,0,0,0,0,0,200,0,158,5,158,5,0,0,200,3,0,0,2,0,2,0,158,5,158,5,158,0,116,5
TIRTAYASA,SUJUNG,KP. MASJID,RT005-RW002,2.0233973571,PUSAT,32,KUMUH RINGAN,Kawasan Pesisir Utara,10,0,0,0,0,0,0,0,500,3,147,5,147,5,0,0,250,3,125,1,0,0,0,0,147,5,147,5,147,0,120,5
TIRTAYASA,SUJUNG,KP. SAWAH,RT007-RW003,1.47436369741,PUSAT,29,KUMUH RINGAN,Kawasan Pesisir Utara,5,0,0,0,0,0,0,0,135,0,74,5,74,5,0,0,200,1,210,3,0,0,0,0,74,5,74,5,74,0,67,5
TIRTAYASA,SUJUNG,KP. BOR,RT008-RW003,2.45766194043,PUSAT,30,KUMUH RINGAN,Kawasan Pesisir Utara,9,0,0,0,0,0,0,0,250,1,156,5,156,5,0,0,200,1,220,3,0,0,0,0,156,5,156,5,156,0,110,5
TIRTAYASA,SUJUNG,KP. ILIR,RT009-RW003,1.56030671688,PUSAT,30,KUMUH RINGAN,Kawasan Pesisir Utara,6,0,0,0,0,0,0,0,200,1,96,5,96,5,0,0,200,3,150,1,0,0,0,0,96,5,96,5,96,0,60,5
TIRTAYASA,SUJUNG,KP. LEGON,RT06A-RW002,1.05810164553,PUSAT,29,KUMUH RINGAN,Kawasan Pesisir Utara,7,0,0,0,1,0,0,0,100,0,107,5,107,5,0,0,100,1,120,3,0,0,0,0,107,5,107,5,107,0,75,5
TIRTAYASA,SUJUNG,KP. LEGON,RT06B-RW002,1.53203836031,PUSAT,32,KUMUH RINGAN,Kawasan Pesisir Utara,8,0,0,0,1,0,0,0,500,3,110,5,110,5,0,0,300,3,250,1,2,0,2,0,110,5,110,5,110,0,75,5
TIRTAYASA,SUSUKAN,KP. SAMPANG,RT012-RW004,2.39311927205,KAB/KOTA,28,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,200,0,95,3,134,5,0,0,100,5,0,0,0,0,0,0,134,5,134,5,134,0,111,5
TIRTAYASA,TENGKURAK,KP. TENGKURAK,RT001-RW001,1.92657305172,PUSAT,35,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,6,0,0,0,100,0,108,5,108,5,0,0,100,5,30,0,8,0,8,0,108,5,108,5,108,5,85,5
TIRTAYASA,TENGKURAK,KP. TENGKURAK,RT002-RW001,2.16612623479,PUSAT,31,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,13,0,0,0,100,0,146,5,146,5,0,0,100,1,30,0,16,0,16,0,146,5,146,5,146,5,112,5
TIRTAYASA,TENGKURAK,KP. TENGKURAK,RT003-RW001,0.936843952647,PUSAT,30,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,3,0,0,0,10,0,59,5,59,5,0,0,0,0,0,0,4,0,4,0,59,5,59,5,59,5,43,5
TIRTAYASA,TENGKURAK,KP. TENGKURAK,RT004-RW002,1.24824947756,PUSAT,35,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,2,0,0,0,100,0,92,5,92,5,0,0,0,0,30,5,2,0,2,0,92,5,92,5,92,5,70,5
TIRTAYASA,TENGKURAK,KP. TENGKURAK,RT005-RW002,1.40751039855,PUSAT,36,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,1,0,0,0,200,1,84,5,84,5,0,0,100,5,0,0,2,0,2,0,84,5,84,5,84,5,67,5
TIRTAYASA,TENGKURAK,KP. TENGKURAK,RT006-RW002,1.57513417132,PUSAT,35,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,1,0,0,0,247,1,114,5,114,5,0,0,100,1,250,3,0,0,0,0,114,5,114,5,114,5,84,5
TIRTAYASA,TENGKURAK,KP. TENGKURAK,RT007-RW003,1.81207274983,PUSAT,35,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,100,0,80,5,80,5,0,0,0,0,200,5,0,0,0,0,80,5,80,5,80,5,63,5
TIRTAYASA,TENGKURAK,KP. TENGKURAK,RT008-RW003,2.32936451609,PUSAT,36,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,200,1,104,5,104,5,0,0,200,5,0,0,0,0,0,0,104,5,104,5,104,5,83,5
TIRTAYASA,TENGKURAK,KP. TENGKURAK,RT009-RW003,1.87794748491,PUSAT,48,KUMUH SEDANG,Kawasan Pesisir Utara,88,5,0,0,86,5,0,0,0,0,108,5,108,5,0.963867549660071,3,0,0,0,0,105,5,105,5,108,5,108,5,108,0,88,5
TIRTAYASA,TIRTAYASA,KP. TIRTAYASA LOR,RT001-RW001,4.33472729121,KAB/KOTA,29,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,17,0,0,0,120,0,165,5,196,5,0,0,325,1,361,3,1,0,1,0,0,0,177,5,196,5,150,5
TIRTAYASA,TIRTAYASA,KP. TIRTAYASA LOR,RT002-RW001,1.94563733261,KAB/KOTA,23,KUMUH RINGAN,Kawasan Pesisir Utara,30,1,0,0,5,0,0,0,100,0,130,5,142,5,0,0,100,1,100,1,1,0,1,0,0,0,127,5,142,0,109,5
TIRTAYASA,TIRTAYASA,KP. TIRTAYASA LOR,RT003-RW001,1.62487569222,KAB/KOTA,29,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,14,0,0,0,150,1,57,3,110,5,0,0,200,5,53,0,14,0,14,0,0,0,89,5,110,5,100,5
TIRTAYASA,WARGASARA,KP. TIMUR,RT001-RW001,1.43731134857,KAB/KOTA,29,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,8,0,0,0,400,5,53,5,0,0,0,0,300,3,150,1,5,0,5,0,53,5,53,5,53,0,49,5
TIRTAYASA,WARGASARA,KP. TIMUR,RT002-RW001,1.67306323696,KAB/KOTA,20,KUMUH RINGAN,Kawasan Pesisir Utara,13,0,0,0,2,0,0,0,40,0,43,1,0,0,0,0,300,3,200,1,8,0,8,0,94,5,94,5,94,0,57,5
TIRTAYASA,WARGASARA,KP. TIMUR,RT003-RW001,0.997537709471,KAB/KOTA,22,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,7,0,0,0,0,0,67,5,0,0,0,0,100,1,100,1,9,0,9,0,67,5,67,5,67,0,47,5
TIRTAYASA,WARGASARA,KP. TIMUR,RT004-RW001,1.93909281668,KAB/KOTA,20,KUMUH RINGAN,Kawasan Pesisir Utara,13,1,0,0,1,0,0,0,0,0,24,1,0,0,0,0,200,3,0,0,2,0,2,0,63,5,63,5,63,0,47,5
TUNJUNG TEJA,BOJONG CATANG,KP. AJAG,RT005-RW001,2.33251342632,KAB/KOTA,26,KUMUH RINGAN,Kawasan Perkotaan Selatan,61,5,0,0,0,0,120,0,350,3,24,1,0,0,0.0644137875453588,0,100,1,100,1,0,0,0,0,82,5,82,5,82,0,61,5
TUNJUNG TEJA,BOJONG CATANG,KP. CATANG MASJID,RT011-RW003,2.12984082266,KAB/KOTA,28,KUMUH RINGAN,Kawasan Perkotaan Selatan,60,5,0,0,6,0,100,0,600,3,28,1,0,0,0.0545968839680802,0,100,1,300,3,8,0,8,0,106,5,106,5,106,0,60,5
TUNJUNG TEJA,BOJONG CATANG,KP. CATANG BATAS,RT014-RW003,2.36724215478,KAB/KOTA,25,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,6,0,0,0,600,5,23,0,0,0,0,0,200,5,0,0,0,0,0,0,109,5,109,5,109,0,76,5
TUNJUNG TEJA,BOJONG MENTENG,KP. BATU LUHUR,RT015-RW005,3.14229908344,KAB/KOTA,36,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,1,0,0,0,560,5,24,1,84,5,0,0,150,0,550,5,0,0,0,0,84,5,84,5,84,5,62,5
TUNJUNG TEJA,BOJONG MENTENG,KP. BATU LUHUR,RT016-RW005,1.57581905151,KAB/KOTA,36,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,4,0,0,0,1300,5,20,1,68,5,0,0,1000,5,0,0,0,0,0,0,68,5,68,5,68,5,57,5
TUNJUNG TEJA,BOJONG PANDAN,KP. JAMBU LAMA (JAMBU BUNUT),RT015-RW003,2.42035093244,KAB/KOTA,27,KUMUH RINGAN,Kawasan Perkotaan Selatan,96,5,0,0,4,0,700,1,0,0,0,0,0,0,0.814311958200228,1,1000,5,0,0,10,0,10,0,105,5,105,5,105,0,96,5
TUNJUNG TEJA,BOJONG PANDAN,KP. JAMBU,RT016-RW004,1.50028204283,KAB/KOTA,25,KUMUH RINGAN,Kawasan Perkotaan Selatan,45,5,0,0,4,0,80,0,80,0,0,0,0,0,0,0,150,5,0,0,0,0,0,0,61,5,61,5,61,0,45,5
TUNJUNG TEJA,BOJONG PANDAN,KP. JAMBU,RT017-RW004,1.38666126143,KAB/KOTA,23,KUMUH RINGAN,Kawasan Perkotaan Selatan,2,0,0,0,2,0,250,0,250,0,60,3,0,0,0,0,300,5,0,0,4,0,4,0,82,5,82,5,82,0,68,5
TUNJUNG TEJA,KEMUNING,KP. SABI,RT003-RW001,0.430934323899,KAB/KOTA,21,KUMUH RINGAN,Kawasan Perkotaan Selatan,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,100,5,0,0,1,0,1,0,29,5,29,5,29,0,19,5
TUNJUNG TEJA,KEMUNING,KP. SABI,RT004-RW001,1.02984707764,KAB/KOTA,21,KUMUH RINGAN,Kawasan Perkotaan Selatan,5,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,150,5,0,0,9,0,9,0,42,5,42,5,42,0,32,5
TUNJUNG TEJA,KEMUNING,KP. SABI,RT005-RW001,0.77439818912,KAB/KOTA,21,KUMUH RINGAN,Kawasan Perkotaan Selatan,14,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100,5,0,0,2,0,2,0,52,5,52,5,52,0,38,5
TUNJUNG TEJA,MALANGGAH,KP. GANDU,RT021-RW005,2.05787452568,KAB/KOTA,31,KUMUH RINGAN,Kawasan Perkotaan Selatan,15,0,0,0,6,0,500,0,1200,1,28,0,110,5,0,0,2500,5,0,0,2,0,2,0,141,5,141,5,141,5,115,5
TUNJUNG TEJA,PANCAREGANG,KP. BABAKAN,RT007-RW002,2.02589503394,KAB/KOTA,22,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,2,0,0,0,400,3,17,0,0,0,0,0,200,3,100,1,0,0,0,0,73,5,73,5,73,0,51,5
TUNJUNG TEJA,PANCAREGANG,KP. SIWALAN (PARUMASAN),RT009-RW003,1.55579120059,KAB/KOTA,27,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,0,0,0,0,300,1,20,1,0,0,0,0,0,0,400,5,0,0,0,0,76,5,76,5,76,5,52,5
TUNJUNG TEJA,PANCAREGANG,KP. SIWALAN (PARUMASAN),RT010-RW003,1.27711210508,KAB/KOTA,26,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,0,0,0,0,750,5,13,1,0,0,0,0,0,0,200,5,0,0,0,0,50,5,50,5,50,0,38,5
TUNJUNG TEJA,PANCAREGANG,KP. SIWALAN (PARUMASAN),RT011-RW003,1.59369166913,KAB/KOTA,24,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,0,0,0,0,650,5,14,0,0,0,0,0,150,1,200,3,0,0,0,0,64,5,64,5,64,0,51,5
TUNJUNG TEJA,PANUNGGULAN,KP. KALONG,RT001-RW001,2.28715312678,KAB/KOTA,29,KUMUH RINGAN,Kawasan Perkotaan Selatan,9,0,0,0,8,0,0,0,800,3,34,1,122,5,0,0,1000,5,0,0,14,0,14,0,132,5,132,5,132,0,109,5
TUNJUNG TEJA,SUKASARI,KP. BARU,RT009-RW002,2.38702952262,KAB/KOTA,37,KUMUH RINGAN,Kawasan Perkotaan Selatan,34,3,0,0,3,0,150,0,550,1,52,3,85,5,0,0,1450,5,0,0,2,0,2,0,85,5,85,5,85,5,65,5
TUNJUNG TEJA,TUNJUNG TEJA,KP. KETUG,RT007-RW002,1.67950658746,KAB/KOTA,26,KUMUH RINGAN,Kawasan Perkotaan Selatan,15,1,0,0,0,0,250,1,0,0,0,0,74,5,0,0,250,1,350,3,0,0,0,0,74,5,74,5,74,0,54,5
TUNJUNG TEJA,TUNJUNG TEJA,KP. KETUG,RT008-RW002,2.38623943809,KAB/KOTA,25,KUMUH RINGAN,Kawasan Perkotaan Selatan,11,0,0,0,3,0,200,0,0,0,27,1,91,5,0,0,100,1,300,3,8,0,1,0,91,5,91,5,91,0,73,5
WARINGINKURUNG,MELATI,KP. GURAIT,RT005-RW002,2.36069162696,KAB/KOTA,30,KUMUH RINGAN,Kawasan Pesisir Barat Daya,36,1,0,0,2,0,0,0,500,1,0,0,93,5,0,0,200,0,500,3,2,0,2,0,93,5,93,5,93,5,89,5
WARINGINKURUNG,SAMBILAWANG,KP. SETU,RT001-RW001,3.5859122975,PROVINSI,24,KUMUH RINGAN,Kawasan Pesisir Barat Daya,37,1,0,0,0,0,100,0,120,0,144,5,144,5,0,0,0,0,280,3,0,0,0,0,0,0,0,0,144,5,110,5
WARINGINKURUNG,SAMBILAWANG,KP. SETU TENGAH,RT002-RW001,4.05130169168,PROVINSI,22,KUMUH RINGAN,Kawasan Pesisir Barat Daya,40,1,0,0,0,0,0,0,50,0,147,5,147,5,0,0,0,0,150,1,0,0,0,0,0,0,0,0,147,5,116,5
WARINGINKURUNG,SAMBILAWANG,KP. KELAPA KURUNG,RT004-RW002,2.7498569685,PROVINSI,25,KUMUH RINGAN,Kawasan Pesisir Barat Daya,29,1,0,0,0,0,0,0,80,0,130,5,130,5,0,0,100,1,170,3,0,0,0,0,0,0,0,0,130,5,98,5
WARINGINKURUNG,SAMPIR,KP. PAKEMBARAN,RT010-RW003,0.948029176798,KAB/KOTA,35,KUMUH RINGAN,Kawasan Pesisir Barat Daya,29,1,0,0,0,0,0,0,470,3,21,1,65,5,0,0,400,5,100,0,0,0,0,0,65,5,65,5,65,5,58,5
WARINGINKURUNG,SASAHAN,KP. SIJATI,RT001-RW001,2.42236650607,PROVINSI,36,KUMUH RINGAN,Kawasan Pesisir Barat Daya,40,1,0,0,18,0,140,0,240,1,101,5,120,5,0,0,150,1,210,3,0,0,0,0,120,5,120,5,120,5,87,5
WARINGINKURUNG,SASAHAN,KP. SIWALIK,RT003-RW001,2.19838016627,PROVINSI,36,KUMUH RINGAN,Kawasan Pesisir Barat Daya,36,1,0,0,16,0,0,0,970,3,78,3,109,5,0,0,200,1,320,3,0,0,0,0,109,5,109,5,109,5,77,5
